order_id,products
354239,13176 37188 18465 40941 21616 38750 28601 33294 41950 35649
878136,21903 43858 24082
1707296,8518 4605 37825 42265 17487 13639 35504 42445 21479 12206 45007 30489 22035 42030 22963 18362 46692 47766 24184 28204 21938 37646 46069 8277 24852 43122 21137 31343
2392967,11408 2360 8277 22935 5240 25931 46331 24852 27845 34969 34358 24622 37065 15937 31553 17795
2498666,2855 40706 43662 36550 6046 21137 35535 26021 7413 40310
3129058,41842 12384 45948
2022121,21903
2667178,34619 33392 47966 24203 17562
183182,41658
2779244,None
1329852,34405 7158
2896287,37687 42265 23909 4920 35376
3282238,27966 47626 23362 13176 47209 8277
436820,None
2918903,45588 28692 43459 18288 432
565286,47766 40706 47626 45416 23288 14867 27966 8239 32163 41665 45066 24852
2204335,27423 9076 11777 5077 26505 28228 44142 19340 19977 40376 15310 32381 14576 34601 12092 20327 10603 15892 29487 19828 40174 17704 42811
113245,None
57819,41950 22825 47626 21137 21616 37011 27336 47209 26209 45007 39558 12714 19057 44359 8174 13176 27966 27521
30016,None
610060,21612 30114 20919 8448
2494482,24852
2919642,47766 20919
59386,None
44951,29928 15999 19584 12403 27325 22754 23909 20955 8242 45835 39041 47877 17505 4577 27388 20577 37908 8898 47841 39551
3410627,23909 30597
1503008,6104 28934 28928 5876 45007 11520 10749 30391 27845 14992 21903
1221987,6532 38689 15319 27845 5206 47766 24852
448212,6340 4210 2646 20883 24458 38341 4605
348149,35504 5015 13176 41220 10621 27521 12541 33198 6740 27966 16759 25466 5876 8174 34243 47626 19678 26604 24082 17948 2228 34584 24489 24810 21903 46667 24964 42450 44570
1007688,47877 9941 2120
2645683,34448 19354 38544 48287
2858402,41658 7673 10753 32201 13176 42828 35951
2875530,21137 5456 13176 12756 39928 24838 24830 37646 41950 9517
1570708,34335 21137 49683 39993 47916 24674
1430052,44624 28725 40824 32655 30391 29474 47209
3130563,47141 28993 43510 9901 36206
379653,2326 24852 45544 5077 4799 11005 13249 32655 24964 40706 13517 22963 36011 42265 19057 47209 47087 22367 23029 13351 21051 39024 45007 33731 5876
2831292,23029 26800 13176 21137 5077 43654 31915
2458427,24852 43693 13712 37074 27325
976434,31720
1194451,9779 32478 17807
440228,47766 43352 42265 18394 9597 22963 31805 31869 11925 44632 38453 21616
1876755,38293 33754 40706 28289 28204 29996 46979 13176 38689 16083 24852 35547 47766 26209 34243
3296127,24852 15649 42741 2361 26209 11520 48679
2910428,8518 31717 43961 22963 18993 10749 39676 42265 9390 47209 22825 44815 47626 48110 13176 24964 45007 20842 19820 19057 13629 24184 20574 18594 45123 5015
775230,25335 27680
327774,23801 14947 13176 22935 47209 5876 24964
1488278,32486 45066 47626 42265 35951 20114 24964 8518 18609 27104 611 37496 45007 10749 4605 28985 5479 13176 29487 38739 19057 4920 21137
721368,35921 5479 22035 21903 43086 27344 24852 46069 28715 31506 39216
656396,41950 21903 26940 30391 45007 25659 36550 38067 22227 44632 41149 43961 6740 24852 46979 9339 16908 12341 32655 22220 39040 46584
1830776,15649
3216336,47141
59055,47626 4605 28985
1839933,42803 37626 24852 24838
1888292,27845 36856 41030 22025 24852 7493 42719 6111 920 37594 18811 48857 25104 39353 35951
848912,22093 7644 42078 36784 24615 27179 34619 43295 20659 33589 45441 45064 38495 47817
1384379,43295 18523 45066
334856,8193 4605
1739564,37066 47409 12276 15221
2494268,7116
1179546,46616 2326 46847
3348944,32478 22935
487189,47626 27845
2811962,39928 46393 28597 27156 30489 19678 11865 23417 49273 29118 38739 46979 21903
1350063,49235 36011 27845 24852 20073
2290338,5450 6740 16797 5024 7461 28849 17794 34969 21903 47766 13176 24184 33590 13517 28204 46906
2988151,27966 33572 13176 45946 47209 5876 30391 21709 35951 21137 25272
2990867,24852 36011 27845
766427,5876 35842 37053 37067 30233
1817629,5479 47766 19660 23909 47626 4853 18234 24964 32177 19875 24390 38456 42445 24852 25272 19730 16797
353762,46175
397073,49235
3134126,5450 24852 15100 28842 23803 26283 29487 3465 12341 6252 26209
1872387,11759 13176 31651 12427 38928 5161 196 46149
1711925,21903 30489 31371 46969 38453 27730 39097 35045 39928 16349 27845 13176 48058
1906454,23909 11520 17872 4605 46969 17803 40706 4796 34126 28204 47626
781947,30183 22242 14218 33894 46479 12384 9507 31231 49235 41844 15895 18432
2945899,21903 39040 27521 38689 43406 24964 26283 3952 8518 5794 40541 21137 49235 33754 22035 27845 27344 24184 21938
1598184,None
385524,46992 15902
2593912,17982 27966
3095410,27985
966100,13176 5876 21137
2385718,16797 12341 39275
587302,None
2314904,46575 13176 34969 27845 21009 7781 45013 26021 25919 11182 43068 45763
556422,35221 43122 13629 10132 16083 24852 43295 5646 21137 5077 8277 42803
1240750,16291 35951 46802 24184 24236 6347 28842 7628 26083 22270 42768 42719 21903 2228 13176
2556289,4724 8571
295695,16521 41844 17706 14992 5578 15392 31506 8518 29256 45504 2748
2350433,22035 8518 31717 10621 47766 47209 30391 45633 22963 35951 27104 16349 21927 19019 9515 16641 35221 49235 28985 27086 27966 4781 13176 21137 260 11520 44632 21903 39275 21267 36724 46802 24489 33000 48679 25330
1247044,40198 39180 37646
3332641,17341 5077 44156 33791 46842 10673
3111274,12099 24852 19348 14146 24184
2780867,4605
1455227,47877 46820
1156573,24964 42265 8138 46676 17183 19678 25093 21903 30391 43352 27104 22935 46979 40706 25890 21137 39928 24852 8424 38159 39275 47766 32864 14992 48679 19057
1592750,44910 21162 49520 9203 8710 31469 6891 32018 26790 47888 14992 16349 21938 24852 10315 16797 26010 4920 895 40706 47885 37687 20113 45066 34448 2450 17630 10125 28373
1349951,32655 24852
1029518,3995 18767 19604 16797 28080 49520 30353 36316 8195 19202 6846
1596633,12919 31964 4005
2381233,24852 24838 23579 39971 28842 48679 42736 47626 47766 45066 36189 21903
1453267,30233 14901 29926 27845 46847 30489 33320 29447 24838 5764 13166 26644 42445 39275 22594 21903 9339 18362 9839 21137 17368 24852 27966 47766
2712965,3957 8414 1194 13176 44479 8479 43352 21137 47626 24852 5550 33754 18523 42828 27845 1700 47209 4920 329 34134 28199 18037 33195
77547,5450 10749 33303 44479
41790,14450 16826
1073265,27966 48679 26209 31717 47626 14084 24852 27845
3119328,None
3087473,None
1153505,26138 32043 25813 2234
2574587,34126 9092 43768 26209 5212 6489 15290 7916 21616 644 32442 29926 22888 39430 35221 13176 47766 20114 15405 7953 42735 14462 17484 21872 39303 41665 34466 2770
1115471,37436 26055 34898 47141 13203 16696 12140 13176 28204 10957 24852
433879,None
3048754,36425 12013
3350428,None
3070755,24852 14146
2555617,21903 40120 38768 28413 13176
1821703,13702 18288 38383 24852 33862 42701 28849 32981 6567 16823 24964 5769 26283 32864 18656 31717 27684 45161 34197 38376 44149 32901 10753 15123
1715776,8736
2425590,19448 46906 36510 248 13031 11629 2295 40706 21137 24852 27104 42265 3464 15290 47766
2643640,14947 27086 40691
1932278,33754 24964 40571 42828 27845 4210 2855 26209 24852 18523 20906 25762 28204 21903 22935 24184
1750864,16797 7862 8048 6087
45708,24852 21903 47209 27521 18465 47626 39180 33055 28226 25890 47900 24964 9839 20842 34969 35951 45066 45045 45 44359 17652 13176 40174 47766 27104
1889614,None
434333,8518 42768 30391 33106 49383 5450
28033,33000
734831,13176 47766 41665 40236 19057 2132 11576 31717 21616 48825 34969 27514 33129 15945 24186 3664 31343 36170 17985 2391 34234 10070
3344438,21137 18026 19660 13176
26697,21783 9839 29118
2199224,42265 30827 13634 34234 20955 46058
3178749,45066 37687 24964 25890 5479 8424
1792580,27086 264 11422
661235,None
2727197,42450 42736 22935 13176 27845 21137 43122 47209 9839 45066
3095116,10749 42460 47766 17640 39758 45875 3179 13870 46870 4210 46639 32275 9292 3318 24852 7815 20817 15134 5077 30222 26324 2513 14295
1500406,27845 21903 19678 22935 30233 21137 27966 8277 27104 47209 45007 5876 13176 39928
1786092,None
3300277,26604 40571 1511 21709 43352 21903 45679 40174 22035 33731 24852 40706 47626 47766 23044 41618 28199 9444 37119 49508 8424 21137 5479 27548 44560 31343
107611,18362 5785 30233
1608038,27845
36274,21137 13176 35951 47209 30561 22935 5876
1213538,8518 39877 21903 13176 43165 32333 24024 49318 45223 12980 4193 47209 25931 5449 19821 26165
2724284,27845 12923 22054 25558 42840 39475
2993192,5488 3389 32658 15700 10957
1039841,17758 8277 8239 39485 33401 49416 432 48679
2280963,30391 5450 21137 18465 9934 27966 432 17652 24852 28745 30252 17878
2238686,35108 3481 13629 21903 40706 47766 18288 12384 42828 42383 7806 45013 45066 24852 16797 19819 25705 26209 20622
1153767,31553 31506 30489 21903 18963 24964 17794 28934 42585 28985 28849 37825 24852 42944 32412 26209
1689253,42372 35234 7533 24852 23248 33845 22021 9076 13237 4605 28985 37766 16797 41176 45066 40332
2705892,16759 19660 34126 11109 23265 44815 5785 25138 47209 13176
149411,None
2414688,None
3278695,46969 31717 37029 27845 49175 47209 18531 40706 8518 21938 16349 37646 23165 21385 329 33000 39928 4605 45007 46979 29460 4920 22395 36695 22849 44359 10017
224395,39216 42450 16797 12315 24561 27845 35688 28226
1609294,43352 21137 651 18615 15200 30720 32079 21292 13176 6184
1998484,None
3413140,27744 21137 12456 13176
22255,27966 1890 25466 18677 41375 15226 11352 22963 30391 2086 26165 22170 13176 26790 18531 20632 11123 5514 3835 24079
468246,24184 47209 21137 4920 27966 4097 13176
939903,34969 44359 24184 45570
1740989,43352 47626 4461 44632 28465 10312 26604 24852
2169636,24915 9600 7968 25146 45588 7274
3299704,None
433524,None
273603,None
2652636,16759 37158 12015 34126 24489 17948 432 21137 1158 21616 3464 45 21174 4920
2159432,21405 8859 10761 895 14218 27690 1511 38734 45066 16797 47766
376059,19853 196 21131 27730 35914 24852 2974 16696
2086198,30630 13646 2383 37646 11069 36396 187 27966 10749 47209
3026855,43352 23288 16797 21288 13176
2253582,21903 41950 7753 35939 7806 48037 21137 8277 33401 44910 8518 39812 39275 43154 5785 30233 36695 5212 2132 34497 6822 42244
1130375,47156 8277 14129 26209 28373 45066 18465 14947 32864 47766 9213 49520 34466 4920 9755 18656 22317 28601 4605 24954 44359 8518 16759 21903
3392080,23233 27086 27104 8034 5450 42828 4210 44683 44632 24852 47156 21903 6774 11140 6948
871725,45948 9339 14376 24730 13128
3186786,42139 29370 46260 8727 47652 8021 28934 41716 9554 16185 160 49131 36726 42828 13851 7175 15392 18382 47866
2306283,23909 18899
2881021,30233 24852 47209 21903
1085932,41596 47209 14947 329 13176
1279722,14233 29284 13225
394815,13176 13794 23423
1392918,39180 24852 18362 30391 42557 27966
2622975,37173 46064 21999 9076 44201 34175 27509 45768 33741 28934 21872 18918 24891 4920 14852 24024 19019 24010 45679 44328 34969 41750 30442 4799 3481 45745 4605 49683 34126 6193 39097
2534645,14084 40001 40852 21137 43394 27705 21903 9839 4920 41588 39619 47209
2136294,5025 48894 22024 49217 36186 27086 37659 24852 31717 32115 39107
3414385,19348 8518 37158 14084 20632 45007 21903 24852 44359 44632
679123,33043 47766 15693 4920 11352 27966 7808 21000 15398 14211 7781 22474 26790 31974 36550 21137 24852 8277 5450 6734 19008 26282 49185 9554 38827 2923 5114 5212 38192 22210
3037099,29996 35221 49235 28465 18465 16797
1279618,27355 26790 8277 13176 2081 14553 11520 11352 19125 18523 33754 33401 21137 34448 43122 12099 17949 22035 21614 47766
1130798,22556 24838
2612299,7733 1160
1372556,24852 3957 20178 5351 10189 29010 30776 11679 35193 8390 30353
203335,47626 48679 37646
2414967,23623
750516,27845 28204 13249 6104 33754 49235
794910,13176 27845
2748160,37067 13176 8518 42265 31717 48679 47766 24184 24852 432
2100066,11520 5120 15649 13176 27966 8424 21137 6532 47766 24221 40706 9137
2261175,49383 21405 37691 33407 41605 35585
1040059,19069 32562 24186 47977
1093361,35053 18292 30827 5258 13097 40120 9387 30214 13176 19660
2608871,19057 20723 24852 4920 25340 43712 20114 28842 35782
1893268,27104
2129532,12427 38928 29794 16714 43154 18023 43352 13176 14715
506498,21137 8277 29993 41950 14467 28851 42110 33214 13176 116 8736 21009 49235 35628 25753 3896 23375 27344 32655 38164
2138858,13176 29926 45104 33754 22035 4957 1559 22124 24852 27845
3019426,2748 28593
542567,30233 11543
2811039,49520 42964 13176 31964 49131 8204
2939145,27086 13176 36550 43662 17871 23233 29447 15896 5194 17744 49247 28465
254623,651 13176 43352 16797 22507 8571
3104324,None
2578892,48679 26209 4472 49086 45007 13176 30391 40706 21903
2296434,21927 41273 47209 13629 45007 8021 23029 24799 44632 33731 47862 26940 48679 33120 43692 21903 2086 44422 28465 26209 5876 22963 19057 17878 8309 39589 19366 25837
233088,25138 2589 24852 47766 23986 38456 21872
2868716,7806 20574 24964 40706 5077 35321 21137 47626 24852 34969 14992 4957 40571 25362 29145
1600446,24852 47209 45066 27966 21137
2844985,34358 4920 37766 48747 21479 36496
294901,49235
2132579,46654 26369 45007 5015 39984 25025 24852 47626 26209 21903 21616 40706 10017 47144 42244 47766
2583038,117 32864 13640 432 18883 45763 26209 5212 24852 34949 26790
1113278,25146
3263333,11520 38689 43352 10749 29589 21903 5876 19057 47209 11352 24852 45840 3957
1564485,11945 21344 36011 7677 17487 41990 45948
1897022,23909 8898 449 14636
2935955,17871 21013 21903 48679 24852 37646 22825 31766 27695
3280247,2120
108383,48246 18926 16797 22035 16885 20082 5212 33674 162 43923
3255107,5077 28465 24799 10749 16617 42265 21137 38689 22035 28132 24852 47766
465332,5785 27086 35951 17706 42445 11422
3312594,24489 27845 10603 24852 38689 13176 12745 37947 17461 21903 28985 36724
605898,196 13176 6184
90225,43951 46056
1354345,47626
3271018,32655 5785 31717 34126 39314
20851,24852 24184
1334336,2019 42265 44
1363148,12341
2631872,3696 33065 43298 36076 34160 16139 2120 6058
2036368,24852 21137
1237114,24852 47626 4605 45 10374 45066 29553 35068
1433697,5876 47209 6348 45007 18370 15984 31635 22935
2807475,14233 4605
3191547,26698 46586 38332 43209 40632 8744
2339462,17461 25138 3957 39275 45603 14233 36287 13424 21903 432 47766 25630 35989
1020352,24184 46979 18362 44632 13263
2586230,42500 6184 14715 37710
2049029,None
83029,14376 33120 47626 4086 13176 39877 22825 17878
278745,49235 39275 21903 24852
2056629,8859 45007 44514 47626
1681782,46131 1374 47144 2351 45769 8424 40332
2195878,17830 8424 3599 21137 691 39303 31433 16070 23645 2014 17600 11136 38689 21903 27104 47766 20549 42265 49235 3631 28934 27845 39180 38988 24852 20574 43076
695399,33569 47766 329
2864485,3186
38414,19348 43227 24643 29757
1632314,47766 35628 4962 39180 24852 38544 11140 40706
3407914,44910 27247 41950 45437 44632 47209 24852
2872540,None
450991,33198 24852 44910 14947
1078480,21137 27966 3896 20082 31717 45007
3418520,39276 27086 47601 27885 43711 33673
1453408,21461 45955 18606 24852 47766 23233
1751738,5428
1888425,13176 21417 21497 5296 24852 4210 20955
1761139,32079 5258 13176 35652 21292
840119,47209 20995 40659
1512621,None
1346381,5785 40396 18465 27086
3342466,None
1172521,24852 16759 14335
238273,28985 10017 4274 28204 4920 45948 24852 47209 432 19272 2298 21903
2670118,34262 22935 11737 24852 14126 24535 39108 21267 20995 27086 4269 8575 47788 21137
2432156,21386 41741 27985 27316
714589,22220 21903 31717 13176 43295 35951 25659
45400,None
175134,41427 43868 20178 29447 30489 8230 38827 5876 32839 27521 42445 22474 46650 31506 13176 14702 13166 48628 26209 47209
2317453,26620 13176 21903
2178745,4210 24852
1800148,13176 28476 24135 9076 9387 5750 24852 33791 23296 38241 44156 33548 32553 4451
888315,48726 46575 15290 40706 5918 24852 18272 40120 31040 35045 28204 31528 24184 36287 117 17316 11845 32691
971520,27307 47766 26209 21903 34969 47626 27845 20345 24852 47209 8193 21137 6873 41658
2425003,38768
1978366,29061 40174 23520 13944 22326
2834417,32734 28778 3856 19691 32852 26553 17615 24852 23012
1939167,46149 21903 4724 43154
2020809,16296 27189 21410 26989 3631 3765 48183 14168 15424 22959 35042 44594 28931 39046
1949842,47209 20883 4620
2006016,13176 19354 29373 33119 48041 9208 47265 4210
2397653,16797 13176 43720 11759 33720 2855 37710 38768 23915 26317 44683 21137
275172,8428
2724542,27845 46807 11187 6348 24852
30223,46881
1527517,22802 9755
1475581,4605 17794 21903 47626 39812 34126 8424 30059 24852
2115247,22122 27429 31215 4920 12606 39408 34745 45867 5782 37654 24852
1820285,33198 47766
1775646,None
1836163,46969 37646 19057 43768 1244 35939 8518 27845
1597671,39001
873985,39322 49192 7673 30489 43768 21137 21616 41950 41065 38256 21019 47209 5876 13176 25720 3464 30776
2065628,45066 4605 15290 13249 41290 31683 6348 22035 36216
1642975,13176 47766 35951 46979 27845 21137 47521
2839127,31717 24964 10749 13176 48628 21938 8518 47209 27966
348248,33768 21903 13575 12341 22610
1702016,36287 14084 26165
362001,None
2468542,30021 44824 2078 5876 44704 43500
1996735,40587 47223 28535 2971 8693 4920 11182 343 19051 14870
582262,49191 43154 49520 31964 17191 13176 26620 22556 44632
3399365,38400 47766 45104 24830 39024 8424
